S.No,Date,Open,High,Low,LTP,% Change,Qty,Turnover
6608,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
6609,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
6610,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
6611,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
6612,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
6613,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
6614,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
6615,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
6616,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
6617,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
6618,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
6619,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
6620,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
6621,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
6622,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
6623,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
6624,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
6625,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
6626,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
6627,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
6628,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
6629,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
6630,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
6631,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
6632,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
6633,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
6634,9/22/20,862,870,855,862,0,"144,853",124476823.00
6635,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
6636,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
6637,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
6638,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
6639,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
6640,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
6641,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
6642,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
6643,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
6644,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
6645,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
6646,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
6647,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
6648,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
6649,8/31/20,775,847,775,847,10,"346,675",287457233.00
6650,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
6651,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
6652,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
6653,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
6654,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
6655,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
6656,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
6657,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
6658,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
6659,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
6660,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
6661,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
6662,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
6663,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
6664,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
6665,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
6666,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
6667,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
6668,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
6669,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
6670,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
6671,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
6672,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
6673,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
6674,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
6675,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
6676,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
6677,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
6678,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
6679,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
6680,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
6681,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
6682,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
6683,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
6684,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
6685,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
6686,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
6687,7/7/20,462,484,453,484,10,"189,080",91267080.00
6688,7/6/20,400,440,400,440,10,"337,293",145331376.00
6689,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
6690,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
6691,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
6692,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
6693,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
6694,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
6695,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
6696,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
6697,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
6698,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
6699,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
6700,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
6701,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
6702,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
6703,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
6704,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
6705,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
6706,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
6707,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
6708,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
6709,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
6710,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
6711,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
6712,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
6713,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
6714,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
6715,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
6716,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
6717,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
6718,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
6719,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
6720,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
6721,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
6722,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
6723,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
6724,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
6725,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
6726,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
6727,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
6728,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
6729,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
6730,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
6731,9/22/20,862,870,855,862,0,"144,853",124476823.00
6732,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
6733,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
6734,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
6735,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
6736,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
6737,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
6738,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
6739,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
6740,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
6741,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
6742,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
6743,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
6744,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
6745,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
6746,8/31/20,775,847,775,847,10,"346,675",287457233.00
6747,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
6748,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
6749,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
6750,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
6751,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
6752,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
6753,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
6754,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
6755,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
6756,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
6757,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
6758,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
6759,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
6760,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
6761,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
6762,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
6763,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
6764,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
6765,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
6766,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
6767,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
6768,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
6769,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
6770,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
6771,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
6772,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
6773,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
6774,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
6775,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
6776,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
6777,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
6778,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
6779,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
6780,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
6781,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
6782,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
6783,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
6784,7/7/20,462,484,453,484,10,"189,080",91267080.00
6785,7/6/20,400,440,400,440,10,"337,293",145331376.00
6786,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
6787,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
6788,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
6789,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
6790,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
6791,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
6792,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
6793,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
6794,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
6795,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
6796,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
6797,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
6798,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
6799,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
6800,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
6801,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
6802,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
6803,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
6804,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
6805,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
6806,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
6807,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
6808,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
6809,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
6810,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
6811,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
6812,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
6813,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
6814,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
6815,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
6816,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
6817,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
6818,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
6819,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
6820,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
6821,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
6822,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
6823,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
6824,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
6825,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
6826,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
6827,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
6828,9/22/20,862,870,855,862,0,"144,853",124476823.00
6829,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
6830,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
6831,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
6832,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
6833,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
6834,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
6835,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
6836,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
6837,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
6838,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
6839,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
6840,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
6841,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
6842,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
6843,8/31/20,775,847,775,847,10,"346,675",287457233.00
6844,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
6845,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
6846,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
6847,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
6848,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
6849,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
6850,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
6851,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
6852,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
6853,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
6854,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
6855,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
6856,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
6857,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
6858,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
6859,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
6860,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
6861,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
6862,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
6863,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
6864,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
6865,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
6866,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
6867,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
6868,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
6869,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
6870,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
6871,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
6872,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
6873,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
6874,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
6875,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
6876,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
6877,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
6878,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
6879,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
6880,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
6881,7/7/20,462,484,453,484,10,"189,080",91267080.00
6882,7/6/20,400,440,400,440,10,"337,293",145331376.00
6883,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
6884,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
6885,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
6886,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
6887,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
6888,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
6889,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
6890,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
6891,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
6892,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
6893,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
6894,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
6895,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
6896,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
6897,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
6898,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
6899,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
6900,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
6901,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
6902,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
6903,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
6904,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
6905,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
6906,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
6907,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
6908,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
6909,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
6910,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
6911,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
6912,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
6913,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
6914,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
6915,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
6916,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
6917,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
6918,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
6919,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
6920,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
6921,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
6922,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
6923,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
6924,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
6925,9/22/20,862,870,855,862,0,"144,853",124476823.00
6926,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
6927,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
6928,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
6929,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
6930,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
6931,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
6932,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
6933,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
6934,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
6935,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
6936,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
6937,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
6938,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
6939,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
6940,8/31/20,775,847,775,847,10,"346,675",287457233.00
6941,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
6942,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
6943,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
6944,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
6945,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
6946,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
6947,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
6948,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
6949,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
6950,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
6951,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
6952,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
6953,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
6954,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
6955,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
6956,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
6957,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
6958,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
6959,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
6960,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
6961,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
6962,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
6963,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
6964,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
6965,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
6966,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
6967,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
6968,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
6969,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
6970,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
6971,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
6972,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
6973,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
